UniProtID,Freq_cut_off
O95279,4.1
O95292,4.28
O95294,4.1
O95295,4.1
O95297,4.1
O95298,4.1
O95299,4.1
O95302,4.1
O95319,4.1
O95340,4.140340621783761
O95342,2.9036044963081737
O95343,4.28
O95347,4.1
O95352,4.1
O95359,4.1
O95361,4.1
O95363,2.1979066320953
O95365,4.1
O95372,4.1
O95373,4.1
O95376,4.1
O95377,4.1
O95379,4.1
O95382,4.1
O95388,4.1
O95389,3.3138671248244673
O95390,4.1
O95391,4.1
O95393,4.1
O95394,3.062957785443581
O95395,4.1
O95396,4.1
O95398,4.1
O95399,4.1
O95400,4.1
O95402,4.1
O95405,4.1
O95406,4.1
O95407,4.1
O95409,4.28
O95415,4.1
O95416,4.1
O95425,4.1
O95427,3.3188981211274027
O95428,4.1
O95429,4.1
O95433,4.1
O95436,4.1
O95445,4.1
O95447,4.1
O95450,3.3126003654312037
O95452,4.18
O95453,3.7161697971748
O95456,4.1
O95460,4.1
O95461,3.3209766035127677
O95466,4.1
O95467,4.28
O95470,3.707343056052523
O95471,4.1
O95475,4.1
O95476,4.1
O95477,3.540580369683846
O95479,4.1
O95484,4.1
O95486,4.1
O95487,4.1
O95490,4.1
O95497,4.1
O95498,4.1
O95500,3.6835871933647724
O95503,4.1
O95528,3.4135927510861737
O95544,4.1
O95551,4.1
O95562,4.1
O95563,4.1
O95568,4.1
O95571,3.715501589171955
O95573,4.1
O95600,4.1
O95602,4.28
O95613,2.499686665695901
O95619,4.1
O95622,4.617712733742098
O95628,4.1
O95630,3.683226847314341
O95631,4.28
O95633,4.1
O95639,4.1
O95644,4.1
O95670,4.1
O95671,4.1
O95672,3.3193146532634157
O95674,4.1
O95677,4.832534971156912
O95678,4.1
O95684,4.1
O95696,4.1
O95704,4.1
O95707,4.1
O95711,4.1
O95714,4.1
O95715,4.1
O95716,4.1
O95718,4.140235640835756
O95721,4.1
O95727,4.1
O95741,4.1
O95747,4.1
O95749,4.1
O95750,4.1
O95751,4.1
O95754,4.1
O95758,4.1
O95760,4.1
O95772,4.1
O95777,4.1
O95782,4.1
O95785,4.1
O95786,4.1
O95789,4.1
O95793,4.1
O95801,4.1
O95803,4.1
O95807,4.1
O95810,4.1
O95813,4.1
O95816,4.1
O95817,4.617629898821821
O95819,4.1
O95822,3.6835871933647724
O95825,4.1
O95831,4.1
O95832,4.1
O95833,4.1
O95834,4.1
O95835,4.1
O95837,4.1
O95843,4.1
O95847,4.1
O95848,4.1
O95858,4.1
O95859,4.183269648250332
O95861,4.1
O95863,4.1
O95864,4.1
O95865,4.1
O95866,4.1
O95867,4.1
O95868,4.1
O95870,4.1
O95872,4.1
O95876,2.9531615938525593
O95881,4.1
O95886,4.1
O95897,4.1
O95900,4.1
O95905,4.1
O95907,4.1
O95922,4.1
O95925,4.1
O95926,4.1
O95931,4.1
O95932,4.28
O95935,4.28
O95936,4.1
O95944,4.1
O95947,0.24295412938610783
O95948,4.1
O95954,4.1
O95967,3.715167870316249
O95968,4.1
O95970,4.316410882619599
O95971,4.1
O95972,2.4258598827640525
O95977,4.1
O95980,4.1
O95983,4.1
O95985,4.1
O95988,4.1
O95989,4.1
O95990,4.1
O95992,4.1
O95994,4.1
O95995,4.1
O95996,4.1
O95997,4.1
O95998,4.1
O95999,4.1
O96000,4.1
O96004,4.1
O96005,4.1
O96006,4.1
O96007,2.499686665695901
O96008,4.1
O96009,4.1
O96011,3.707115100272196
O96013,4.1
O96014,4.1
O96015,4.1
O96017,3.1045437504803717
O96018,4.1
O96019,4.1
O96020,4.1
O96024,4.1
O96028,4.6167700697574405
O96033,2.499686665695901
O97980,4.1
P00156,4.1
P00167,4.1
P00325,4.1
P00326,4.28
P00338,4.1
P00352,4.1
P00367,4.28
P00374,3.663512248056438
P00387,2.906154734113231
P00390,4.1
P00395,4.1
P00403,4.1
P00414,4.1
P00439,2.499686665695901
P00441,3.2383803344522923
P00450,2.0028858995941876
P00451,2.1300118584700787
P00480,4.1
P00488,2.593614830747541
P00491,4.832585181513855
P00492,4.1
P00505,4.1
P00519,4.28
P00533,4.355591940242264
P00540,3.714496699882015
P00558,4.1
P00568,4.1
P00709,4.1
P00734,4.531722103167374
P00736,4.28
P00738,4.1
P00739,4.1
P00740,4.185938284778252
P00742,4.531670396254998
P00746,4.1
P00747,2.499686665695901
P00748,4.18
P00749,4.1
P00750,4.1
P00751,4.18
P00797,2.954070996990452
P00813,3.5382389349842507
P00846,4.1
P00915,4.1
P00918,3.0080888999845605
P00966,3.3188981211274027
P00973,4.1
P00995,2.510544975463055
P01008,3.6835871933647724
P01009,4.355668766427093
P01011,4.1
P01019,4.1
P01023,4.1
P01024,4.832673802189571
P01031,2.8539712429784756
P01033,4.1
P01034,4.28
P01036,4.1
P01037,4.1
P01040,4.1
P01042,4.18
P01100,4.1
P01106,4.1
P01111,4.28
P01112,4.28
P01116,4.83210104119908
P01127,4.026614880033481
P01130,3.683226847314341
P01133,4.1
P01135,4.1
P01137,3.8815566975145535
P01138,4.1
P01148,4.1
P01160,4.18
P01178,4.1
P01185,4.28
P01189,4.355527928801544
P01210,4.1
P01213,4.28
P01215,4.1
P01222,4.1
P01225,4.1
P01229,4.1
P01236,4.1
P01241,4.617314910280687
P01242,4.1
P01258,4.1
P01266,2.4263858552259765
P01270,4.18
P01275,4.1
P01282,4.1
P01286,4.1
P01298,4.1
P01303,4.1
P01308,4.28
P01344,4.1
P01350,4.1
P01374,4.1
P01375,4.28
P01562,4.1
P01563,4.1
P01566,4.1
P01567,4.1
P01568,4.1
P01569,4.1
P01570,4.1
P01571,4.1
P01574,4.1
P01579,4.18
P01583,4.1
P01584,4.28
P01588,4.18
P01589,4.832726983276445
P01591,4.1
P01593,4.1
P01594,4.1
P01597,4.1
P01599,4.1
P01602,4.1
P01615,4.1
P01619,4.1
P01699,4.1
P01700,4.1
P01701,4.1
P01703,4.1
P01704,4.1
P01705,4.1
P01706,4.1
P01709,4.1
P01721,4.1
P01730,4.1
P01732,4.1
P01742,4.1
P01764,4.1
P01768,4.1
P01772,4.1
P01780,4.1
P01814,4.1
P01817,4.1
P01833,4.1
P01834,4.1
P01848,4.1
P01850,4.1
P01854,4.1
P01857,4.1
P01859,4.1
P01860,4.1
P01861,4.1
P01871,4.1
P01876,4.1
P01877,4.1
P01880,4.1
P01889,4.1
P01893,4.1
P01903,4.1
P01906,4.1
P01909,4.1
P01911,4.28
P01920,4.1
P02008,4.1
P02042,1.6305095474384819
P02100,4.1
P02144,4.1
P02452,4.1819008491040055
P02458,3.684487268483827
P02461,3.71298698405612
P02462,2.499686665695901
P02489,4.267124761994459
P02511,3.2062857282461645
P02533,2.426135533381195
P02538,4.832673802189571
P02545,4.617503875989156
P02549,3.7133235195003467
P02585,4.1
P02647,4.83276539588964
P02649,3.2383803344522923
P02652,4.18
P02654,4.1
P02655,4.1
P02656,4.1
P02671,2.499686665695901
P02675,4.1
P02679,4.832596996559171
P02686,4.1
P02689,4.28
P02708,3.2054750085117503
P02724,4.1
P02730,3.016866463308332
P02741,4.1
P02743,4.1
P02745,4.1
P02746,4.1
P02747,4.1
P02748,1.8163657866300869
P02749,4.1
P02750,4.1
P02751,4.28
P02753,4.832688574060481
P02760,4.1
P02763,4.1
P02765,4.1
P02766,2.8417581620191568
P02768,2.499686665695901
P02771,4.18
P02774,4.1
P02775,4.1
P02776,4.1
P02778,4.1
P02786,4.1
P02787,4.1
P02788,4.1
P02790,4.1
P02792,4.531593585922436
P02794,4.28
P02795,4.1
P02808,4.1
P02810,4.1
P02812,4.1
P02814,4.1
P02818,4.1
P03372,4.1
P03886,4.1
P03891,4.1
P03897,4.1
P03901,4.1
P03905,4.1
P03915,4.1
P03923,4.1
P03928,4.1
P03950,4.1
P03951,3.3201461949092224
P03952,4.1
P03956,4.1
P03971,3.2343485789805513
P03973,4.1
P03999,4.28
P04000,4.1
P04001,4.1
P04003,4.1
P04004,4.1
P04035,4.1
P04040,4.1
P04049,4.28
P04053,4.1
P04054,4.1
P04062,3.4313231595231666
P04066,3.8825828589336684
P04070,2.870068542309033
P04075,4.1
P04080,4.831921102235402
P04083,4.1
P04085,4.1
P04090,4.1
P04114,2.9599953247385082
P04118,4.1
P04141,4.1
P04150,4.28
P04155,4.1
P04156,3.3188981211274027
P04179,4.1
P04180,3.320562109278397
P04181,2.5788849294555813
P04183,4.1
P04196,4.28
P04198,4.184237018767021
P04201,4.1
P04216,4.1
P04217,4.1
P04233,4.1
P04234,4.1
P04259,4.28
P04264,4.28
P04271,4.1
P04275,2.7812177469887276
P04278,4.1
P04279,4.1
P04280,4.1
P04350,4.28
P04406,4.1
P04424,2.984321766985045
P04439,4.1
P04440,4.1
P04553,4.1
P04554,4.1
P04626,4.1
P04628,3.4141378746522677
P04629,3.2372081894383617
P04632,4.1
P04637,3.7153346976897366
P04731,4.1
P04732,4.1
P04733,4.1
P04746,4.1
P04792,3.5480202467140103
P04798,4.1
P04818,4.1
P04839,4.725886044417986
P04843,4.1
P04844,4.1
P04899,4.28
P04908,4.1
P04920,4.1
P04921,4.1
P05000,4.1
P05013,4.1
P05014,4.1
P05019,4.1
P05023,4.28
P05026,4.1
P05060,4.1
P05062,3.71416150323109
P05067,4.28
P05089,3.683767478572607
P05090,4.1
P05091,4.28
P05093,3.237710900723828
P05106,3.319730678471124
P05107,3.019531659342176
P05108,2.499686665695901
P05109,4.1
P05111,4.1
P05112,4.1
P05113,4.1
P05114,4.1
P05120,4.1
P05121,4.18
P05129,4.28
P05141,4.1
P05154,4.1
P05155,3.3209766035127677
P05156,3.238548042290191
P05160,4.1
P05161,4.1
P05162,4.1
P05164,2.9938121664608386
P05165,3.6819638092906244
P05166,3.540580369683846
P05177,4.1
P05181,4.1
P05186,2.499686665695901
P05187,4.1
P05198,4.1
P05204,4.1
P05230,4.1
P05231,4.18
P05305,4.18
P05362,4.1
P05386,4.1
P05387,4.1
P05388,4.1
P05408,4.1
P05412,4.1
P05413,4.1
P05423,4.1
P05451,4.1
P05452,4.1
P05455,4.1
P05496,4.1
P05538,4.1
P05543,0.9669101361822887
P05546,4.1
P05549,4.28
P05556,4.1
P05771,4.1
P05783,4.1
P05787,4.1
P05813,4.28
P05814,4.1
P05937,4.1
P05976,4.1
P05981,4.1
P05997,4.28
P06028,4.1
P06126,4.1
P06127,4.1
P06132,2.6418347332927445
P06133,4.1
P06213,4.183725549022979
P06239,4.1
P06241,4.1
P06276,2.198657356217085
P06280,4.1
P06307,4.1
P06312,4.1
P06340,4.1
P06396,4.28
P06400,3.6839478386520947
P06401,4.1
P06454,4.1
P06493,4.1
P06576,4.1
P06681,3.684487268483827
P06702,4.1
P06703,4.1
P06727,4.1
P06729,4.1
P06730,4.1
P06731,4.1
P06732,4.1
P06733,4.1
P06734,4.1
P06737,3.382016790684142
P06744,3.320562109278397
P06746,4.1
P06748,4.1
P06753,4.18
P06756,4.1
P06850,4.1
P06858,3.3829167941664964
P06865,3.3209766035127677
P06870,4.1
P06881,4.1
P06899,4.1
P07093,4.1
P07098,4.1
P07099,4.1
P07101,2.4828740700188456
P07108,4.1
P07148,4.1
P07195,4.1
P07196,3.720821455571949
P07197,4.1
P07199,4.1
P07202,2.499686665695901
P07203,4.1
P07204,4.28
P07205,4.1
P07225,2.870403549157698
P07237,4.28
P07288,4.1
P07305,4.1
P07306,4.1
P07307,4.1
P07315,4.28
P07320,4.28
P07327,4.1
P07332,4.1
P07333,4.832712210099069
P07339,4.054600355971889
P07355,4.1
P07357,2.499686665695901
P07358,3.3201461949092224
P07359,2.5949440635391583
P07360,4.1
P07384,3.1113465803605282
P07437,4.28
P07438,4.1
P07451,4.1
P07476,4.1
P07477,4.1
P07478,4.1
P07492,4.1
P07498,4.1
P07510,3.2071854295698854
P07550,4.18
P07585,4.28
P07602,3.882980734563314
P07686,3.7114690887411115
P07711,4.1
P07737,4.1
P07738,4.1
P07741,3.2813173236168827
P07766,4.1
P07814,4.1
P07858,4.28
P07864,4.1
P07900,4.1
P07902,3.2383803344522923
P07910,4.1
P07911,4.28
P07919,4.1
P07942,4.338987569470985
P07947,4.1
P07948,4.1
P07949,4.28
P07951,4.617545279457657
P07954,3.714665520964948
P07988,3.3137141672226744
P07992,1.995635628892249
P07996,4.1
P07998,4.1
P08034,4.721175546253747
P08047,4.1
P08048,4.1
P08069,4.617314910280687
P08100,3.019946607848787
P08118,4.1
P08123,2.658965329074527
P08133,4.1
P08134,4.1
P08138,4.1
P08151,4.1
P08172,4.1
P08173,4.1
P08174,3.684126175152859
P08183,4.1
P08185,4.18
P08195,4.1
P08217,4.28
P08218,4.1
P08235,4.28
P08236,3.8825828589336684
P08237,3.715167870316249
P08238,4.1
P08240,4.1
P08243,4.1
P08246,4.316557591414818
P08247,4.1
P08253,4.1
P08254,4.1
P08263,4.1
P08294,4.1
P08311,4.1
P08319,4.1
P08397,3.8833789750380068
P08473,3.3201461949092224
P08476,4.1
P08493,4.1
P08514,3.3209766035127677
P08519,4.28
P08559,4.28
P08567,4.1
P08571,4.1
P08572,3.715501589171955
P08574,4.1
P08575,4.355489526465307
P08579,4.1
P08581,4.18
P08582,4.1
P08588,4.28
P08590,4.832623581586417
P08603,3.320562109278397
P08620,4.1
P08621,4.1
P08631,4.1
P08637,4.1
P08648,4.1
P08651,4.1
P08670,4.28
P08684,4.28
P08686,2.1616515805209726
P08697,4.1
P08700,4.1
P08708,4.28
P08709,2.9855172641478083
P08727,4.1
P08729,4.1
P08754,4.28
P08758,4.28
P08779,4.28
P08833,4.1
P08842,4.486005096028999
P08861,4.1
P08865,4.28
P08887,4.1
P08908,4.28
P08910,4.1
P08912,4.1
P08913,4.1
P08922,4.1
P08949,4.1
P08962,4.1
P08F94,2.841360130582969
P09012,4.1
P09016,4.1
P09017,4.1
P09038,4.1
P09067,4.1
P09086,4.1
P09104,4.1
P09105,4.1
P09110,4.1
P09132,4.1
P09172,4.1
P09210,4.1
P09211,4.1
P09228,4.1
P09234,4.1
P09237,4.1
P09238,4.1
P09326,4.1
P09327,4.1
P09341,4.1
P09382,4.1
P09417,4.140592079333144
P09429,4.1
P09430,4.1
P09455,4.1
P09466,4.1
P09467,3.683767478572607
P09471,4.28
P09486,4.1
P09488,4.1
P09493,4.28
P09496,4.1
P09497,4.1
P09525,4.1
P09529,4.1
P09543,4.1
P09544,4.1
P09564,4.1
P09601,4.1
P09603,4.1
P09619,3.791281922756804
P09622,3.540078538119119
P09629,4.1
P09651,4.28
P09661,4.1
P09668,4.1
P09669,4.1
P09681,4.1
P09683,4.1
P09693,2.933487722143442
P09758,4.1
P09769,4.1
P09848,2.0088457217787536
P09871,4.28
P09874,4.1
P09884,4.1
P09912,4.1
P09913,4.1
P09914,4.1
P09917,4.28
P09919,4.1
P09923,4.1
P09936,4.832750621405565
P09958,4.1
P09960,4.1
P09972,4.1
P0C024,4.1
P0C0L4,4.1
P0C0L5,4.1
P0C0S5,4.1
P0C0S8,4.1
P0C1S8,4.1
P0C1Z6,4.1
P0C264,4.1
P0C2W1,4.1
P0C5Y9,4.1
P0C5Z0,4.1
P0C7P0,4.1
P0C7P3,4.28
P0C7T5,4.1
P0C7W6,4.1
P0C7X2,4.1
P0C869,4.1
P0C870,4.1
P0CAP1,4.1
P0CAP2,4.1
P0CB47,4.1
P0CG04,4.1
P0CG08,4.1
P0CG20,4.1
P0CG30,4.1
P0CG37,4.28
P0CG47,4.1
P0CG48,4.1
P0CW18,3.7248499518762643
P0DI81,4.1
P0DI82,4.1
P0DI83,4.1
P0DJD3,4.1
P0DJD4,4.1
P0DJD7,4.1
P0DJD8,4.1
P0DJD9,4.1
P0DJI8,4.1
P0DJI9,4.1
P0DJJ0,4.1
P0DMC3,4.1
P0DME0,4.1
P0DML2,4.1
P0DML3,4.1
P0DMM9,4.1
P0DMN0,4.1
P0DMS8,4.1
P0DMS9,4.1
P0DMV8,4.1
P0DMV9,4.1
P0DMW2,4.1
P0DN84,4.1
P0DN86,4.1
P0DOX3,4.1
P0DOY2,4.1
P0DOY3,4.1
P0DP23,4.28
P0DP24,4.28
P0DP25,4.28
P0DP57,4.1
P0DP58,4.1
P0DP91,3.113274706361774
P0DPB3,4.1
P0DPB6,4.18
P0DPD6,4.1
P0DPD7,4.1
P0DPD8,4.1
P0DPH7,4.1
P0DPH8,4.1
P0DPK2,4.1
P0DPK3,4.1
P0DPK4,4.1
P0DPK5,4.1
P0DSE1,4.1
P0DSE2,2.3765770265436346
P0DTE4,4.1
P0DTE5,4.1
P0DTE7,4.1
P0DTE8,4.1
P0DTU3,4.1
P0DTU4,2.3765770265436346
P0DUB6,4.1
P10070,3.540330134918988
P10071,3.7119767020954115
P10073,4.1
P10074,4.1
P10082,4.1
P10092,4.1
P10109,4.1
P10114,4.1
P10124,4.1
P10144,4.1
P10145,4.1
P10147,4.1
P10153,4.1
P10155,4.1
P10163,4.1
P10176,4.1
P10242,4.1
P10243,4.1
P10244,4.1
P10253,3.3209766035127677
P10265,4.1
P10275,2.1075631077375285
P10276,4.1
P10301,4.1
P10321,4.1
P10323,4.1
P10398,4.1
P10412,4.28
P10415,4.1
P10451,4.1
P10515,4.1
P10523,2.818122127002101
P10586,4.1
P10588,4.1
P10589,4.1838959720176145
P10599,4.1
P10600,4.28
P10606,4.1
P10619,3.681241932247314
P10620,4.1
P10632,4.1
P10635,4.1
P10636,4.140466032290575
P10643,2.198657356217085
P10644,4.28
P10645,4.1
P10646,4.1
P10696,4.1
P10720,4.1
P10721,4.832726983276445
P10745,3.019116199245241
P10746,3.0632083778649015
P10747,4.1
P10767,4.1
P10768,4.1
P10809,4.18
P10826,4.18
P10827,4.28
P10828,3.7166716287395274
P10909,4.1
P10911,4.1
P10912,3.6839478386520947
P10914,4.1
P10915,4.1
P10916,4.28
P10966,4.1
P10997,4.1
P11021,4.1
P11047,4.1
P11049,4.1
P11055,3.682507050942422
P11086,4.1
P11117,4.1
P11137,4.1
P11142,4.1
P11150,4.18
P11161,4.18
P11166,4.026451454188972
P11168,3.1424461904196415
P11169,4.1
P11171,4.832738802180181
P11172,4.1
P11177,4.1
P11182,3.7153346976897366
P11215,4.1
P11216,4.1
P11217,3.3201461949092224
P11226,4.28
P11229,4.1
P11230,4.230666253277679
P11233,4.28
P11234,4.1
P11245,4.1
P11274,4.1
P11277,2.636822531881873
P11279,4.1
P11308,4.1
P11309,4.1
P11310,3.239299385753589
P11362,3.684126175152859
P11387,4.1
P11388,4.1
P11413,0.5039328813187144
P11441,4.1
P11464,4.1
P11473,4.026369764322482
P11474,4.1
P11487,3.684487268483827
P11488,3.2387150624271333
P11498,4.608740176171198
P11509,4.28
P11511,4.28
P11532,3.091666742620023
P11586,3.239299385753589
P11597,4.28
P11678,4.1
P11684,4.1
P11686,4.28
P11712,4.28
P11717,4.1
P11766,4.1
P11801,4.1
P11802,4.28
P11831,4.1
P11836,4.1
P11908,4.1
P11912,4.1
P11926,4.28
P11940,4.1
P12004,4.1
P12018,4.1
P12034,4.1
P12035,4.28
P12036,4.18
P12074,4.1
P12081,4.18
P12104,4.1
P12107,4.025551406590805
P12109,4.182243635754434
P12110,3.2360332166047585
P12111,3.8832627838388745
P12235,4.355463926794194
P12236,4.1
P12259,3.239299385753589
P12268,4.1
P12270,4.1
P12271,3.320562109278397
P12272,4.6173562957372
P12273,4.1
P12277,4.1
P12314,4.1
P12318,4.18
P12319,4.1
P12429,4.1
P12524,4.1
P12532,4.1
P12544,4.1
P12643,4.18
P12644,4.28
P12645,4.1
P12694,3.715501589171955
P12724,4.1
P12755,4.28
P12757,4.1
P12814,4.832803811900666
P12821,2.494154350813601
P12829,3.319730678471124
P12830,3.1979237574476773
P12838,4.1
P12882,4.1
P12883,3.7149988538824186
P12931,4.28
P12955,3.3832766886255663
P12956,4.1
P12980,4.1
P13010,4.1
P13051,3.2751230896093504
P13056,4.1
P13073,4.1
P13164,4.1
P13196,4.1
P13224,4.1
P13232,4.1
P13236,4.1
P13284,4.1
P13349,4.1
P13378,4.1
P13385,4.1
P13473,4.28
P13489,4.1
P13497,3.684126175152859
P13498,4.184407642626951
P13500,4.28
P13501,4.1
P13521,4.1
P13533,4.616958798497712
P13535,4.28
P13569,3.7158355646598027
P13584,4.1
P13591,4.1
P13598,4.1
P13611,4.28
P13612,4.1
P13631,4.1
P13637,4.28
P13639,4.28
P13640,4.1
P13645,4.28
P13646,4.28
P13647,3.540078538119119
P13667,4.1
P13671,2.397332421609147
P13674,4.1
P13682,4.1
P13686,3.684126175152859
P13688,4.1
P13693,4.1
P13716,4.1
P13725,4.1
P13726,4.1
P13727,4.1
P13747,4.1
P13762,4.1
P13765,4.1
P13796,4.1
P13797,4.28
P13798,4.1
P13804,3.540330134918988
P13805,4.531760518002159
P13807,3.839603507112119
P13861,4.1
P13866,4.1838959720176145
P13928,4.1
P13929,4.1
P13942,3.7113015053903773
P13945,4.18
P13984,4.1
P13987,4.1
P13994,4.1
P13995,4.1
P14060,4.1
P14061,4.1
P14091,4.1
P14136,4.8324463788031755
P14138,4.28
P14151,4.1
P14174,4.1
P14207,4.1
P14209,4.1
P14210,4.1
P14222,3.3829167941664964
P14314,3.327073154090742
P14316,4.1
P14317,4.1
P14324,4.28
P14373,4.1
P14384,4.1
P14406,4.1
P14410,3.0161974151822597
P14415,4.1
P14416,4.1
P14543,4.1
P14550,4.1
P14555,4.28
P14598,3.7148321554434154
P14616,4.1
P14618,4.1
P14625,4.1
P14635,4.1
P14649,4.1
P14651,4.1
P14652,4.1
P14653,4.1
P14672,4.1
P14678,4.28
P14679,2.499686665695901
P14735,4.1
P14770,2.9850596502070634
P14778,4.1
P14780,4.1
P14784,4.1
P14854,4.1
P14859,4.1
P14866,4.1
P14867,4.28
P14868,4.1
P14902,4.1
P14920,4.1
P14921,4.1
P14923,4.316536887170371
P14927,4.1
P15018,4.1
P15036,4.1
P15056,4.28
P15085,4.1
P15086,4.1
P15088,4.1
P15090,4.1
P15104,4.1
P15121,4.1
P15144,4.1
P15151,4.1
P15153,4.28
P15169,4.1
P15170,4.1
P15172,4.1
P15173,4.1
P15248,4.1
P15259,4.1
P15260,3.549330661037634
P15289,3.238548042290191
P15291,4.1
P15309,4.1
P15311,4.1
P15313,2.499686665695901
P15328,4.18406646191478
P15336,4.1
P15374,4.1
P15382,2.4643907193355323
P15391,4.1
P15407,4.1
P15408,4.1
P15428,3.382376987301846
P15498,4.1
P15502,3.7148321554434154
P15509,3.832446378803175
P15514,4.1
P15515,4.1
P15516,4.1
P15529,3.0174506361372324
P15531,4.1
P15538,2.9847953774668428
P15559,4.1
P15586,4.355540730334929
P15622,4.1
P15692,4.1
P15735,3.540580369683846
P15812,4.1
P15813,4.1
P15814,4.1
P15822,4.1
P15848,3.683406982965827
P15863,4.3154248104716455
P15880,4.1
P15882,4.61706308383377
P15884,4.28
P15907,4.1
P15918,1.918602279510426
P15923,4.28
P15924,3.3201461949092224
P15927,4.1
P15941,4.28
P15954,4.1
P15976,4.487322272975351
P16035,4.1
P16050,4.1
P16066,4.1
P16070,4.1
P16083,4.28
P16104,4.1
P16109,4.1
P16112,4.184407642626951
P16118,4.1
P16144,3.716002648764184
P16150,4.1
P16152,4.1
P16157,4.531810757913701
P16219,2.4828740700188456
P16220,4.1
P16233,4.1
P16234,4.1
P16278,3.683046786348123
P16284,4.1
P16298,4.1
P16333,4.1
P16383,4.1
P16389,4.28
P16401,4.1
P16402,4.1
P16403,4.1
P16410,4.184237018767021
P16422,3.7161697971748
P16435,2.658965329074527
P16442,4.1
P16444,4.1
P16452,4.531733922754634
P16455,4.1
P16471,4.18
P16473,3.319730678471124
P16499,3.320562109278397
P16519,4.1
P16520,4.1
P16581,4.1
P16591,4.1
P16615,4.28
P16619,4.1
P16662,4.1
P16671,1.7215367876836714
P16860,4.1
P16870,4.1
P16871,3.8830371297663477
P16885,4.28
P16930,3.184179937810707
P16949,4.1
P16989,4.1
P17010,4.1
P17014,4.1
P17020,4.1
P17021,4.1
P17022,4.1
P17023,4.1
P17024,4.1
P17027,4.1
P17028,4.1
P17036,4.1
P17040,4.1
P17041,4.1
P17050,3.715167870316249
P17066,4.1
P17081,4.1
P17096,4.28
P17152,4.1
P17174,4.1
P17181,3.126246482314925
P17213,4.1
P17252,4.1
P17275,4.1
P17301,4.1
P17302,3.3188981211274027
P17342,4.1
P17405,1.7865141189978306
P17480,4.28
P17481,4.1
P17482,4.1
P17483,4.1
P17509,4.1
P17516,4.1
P17535,4.1
P17540,4.1
P17542,4.1
P17544,4.1
P17568,4.1
P17600,4.490548804359095
P17612,4.28
P17643,3.185866987865488
P17655,4.1
P17658,4.1
P17661,3.7134896397623596
P17676,4.1
P17677,4.1
P17693,4.28
P17706,4.1
P17707,4.1
P17735,4.184123527957499
P17752,4.1
P17787,4.1
P17812,4.1
P17813,3.6646424098508246
P17844,4.1
P17858,4.1
P17861,4.1
P17900,4.617566882834352
P17927,4.1
P17931,4.1
P17936,4.1
P17947,4.1
P17948,4.1
P17980,4.1
P17987,4.1
P18031,4.28
P18054,4.1
P18065,4.1
P18074,3.2390492955214674
P18075,4.1
P18077,4.1
P18084,4.1
P18085,4.1
P18089,4.1
P18124,4.1
P18146,4.1
P18206,4.28
P18283,4.1
P18405,4.1
P18428,4.1
P18433,4.1
P18440,4.1
P18505,4.28
P18507,4.617314910280687
P18509,4.1
P18510,4.1
P18545,4.1
P18564,4.1
P18577,4.1
P18583,4.180985436600986
P18615,4.1
P18621,4.1
P18627,4.1
P18669,4.1
P18754,4.1
P18825,4.1
P18827,4.1
P18846,4.1
P18847,4.1
P18848,4.1
P18850,3.3201461949092224
P18858,4.1
P18859,4.1
P18887,4.1
P19012,4.1
P19013,4.28
P19021,4.1
P19022,4.617041505502705
P19075,4.1
P19086,4.1
P19087,3.684487268483827
P19099,3.4059147691881098
P19105,4.1
P19113,4.28
P19174,4.1
P19224,4.1
P19235,4.28
P19237,4.1
P19256,4.1
P19320,4.1
P19338,4.1
P19367,3.71416150323109
P19387,4.1
P19388,4.1
P19397,4.1
P19404,3.177742323934907
P19419,4.1
P19429,4.18
P19438,4.6139685761874
P19440,4.1
P19447,3.3209766035127677
P19474,4.1
P19484,4.1
P19525,4.28
P19526,4.1
P19532,4.1
P19544,2.67209777107683
P19622,4.1
P19623,4.1
P19634,4.1
P19652,4.1
P19784,4.1
P19793,4.1
P19801,4.1
P19823,4.1
P19827,4.1
P19835,4.28
P19838,4.28
P19875,4.1
P19876,4.1
P19878,3.882980734563314
P19883,4.1
P19957,4.1
P19971,3.3201461949092224
P20020,4.1
P20023,3.0170335477601817
P20036,4.1
P20042,4.1
P20061,4.1
P20062,3.6839478386520947
P20073,4.1
P20132,4.1
P20138,4.1
P20142,4.1
P20151,4.1
P20155,4.1
P20160,4.1
P20226,4.28
P20231,4.1
P20248,4.1
P20264,4.28
P20265,4.1
P20273,4.1
P20290,4.1
P20292,4.1
P20309,4.1
P20333,4.1
P20336,4.1
P20337,4.1
P20338,4.1
P20339,4.1
P20340,4.1
P20366,4.1
P20393,4.1
P20396,4.1
P20472,4.1
P20585,3.3201461949092224
P20591,4.1
P20592,4.1
P20594,4.0259610842690785
P20618,4.1
P20645,4.1
P20648,4.1
P20671,4.1
P20674,4.1
P20700,4.28
P20701,4.1
P20702,4.1
P20711,3.239549620084165
P20718,4.1
P20719,4.1
P20742,4.1
P20749,4.1
P20774,4.1
P20783,4.1
P20794,3.3201461949092224
P20800,4.1
P20807,3.3390254879432417
P20809,4.1
P20810,4.1
P20813,4.1
P20815,4.1
P20823,3.683767478572607
P20827,4.1
P20839,4.28
P20848,4.1
P20849,3.7045516600815214
P20851,4.1
P20853,4.1
P20908,4.809721541190615
P20916,4.1
P20929,3.320562109278397
P20930,2.4230634868428527
P20933,3.8828646498464208
